,Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
314,315,0,Fair,G,VS1,59.0,70.0,2800,5.89,5.8,3.46,314,98596
315,316,0,Ideal,F,I1,60.7,55.0,2801,6.37,6.41,3.88,315,99225
316,317,0,Ideal,F,VS2,62.5,55.0,2801,5.8,5.76,3.61,316,99856
317,318,0,Premium,F,VS2,62.7,58.0,2801,5.76,5.7,3.59,317,100489
318,319,0,Ideal,H,SI1,60.4,57.0,2801,5.93,5.96,3.59,318,101124
319,320,0,Premium,F,VS2,62.1,58.0,2801,5.7,5.67,3.53,319,101761
320,321,0,Good,F,VS2,57.8,60.0,2801,5.9,5.87,3.4,320,102400
321,322,0,Good,F,VS2,63.8,58.0,2801,5.64,5.61,3.59,321,103041
322,323,0,Premium,F,VS2,62.8,57.0,2801,5.69,5.64,3.56,322,103684
323,324,1,Premium,G,I1,62.2,58.0,2801,6.46,6.41,4.0,323,104329
324,325,1,Premium,J,SI2,62.3,58.0,2801,6.45,6.34,3.98,324,104976
325,326,0,Very Good,G,SI2,59.9,58.0,2802,6.19,6.23,3.72,325,105625
326,327,0,Ideal,F,IF,61.9,54.0,2802,5.22,5.25,3.24,326,106276
327,328,0,Premium,E,VS2,63.0,55.0,2802,5.79,5.61,3.59,327,106929
328,329,0,Premium,F,VS1,62.4,58.0,2802,5.83,5.7,3.6,328,107584
329,330,0,Very Good,F,VS2,62.9,58.0,2803,5.63,5.65,3.55,329,108241
330,331,0,Very Good,E,SI1,63.5,56.0,2803,5.74,5.79,3.66,330,108900
331,332,0,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51,331,109561
332,333,0,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55,332,110224
333,334,0,Good,G,VS1,65.1,58.0,2803,5.56,5.59,3.63,333,110889
334,335,0,Premium,F,VS2,62.6,58.0,2803,5.7,5.67,3.56,334,111556
335,336,0,Premium,F,VS2,58.0,62.0,2803,5.85,5.81,3.38,335,112225
336,337,0,Premium,G,VS1,62.4,61.0,2803,5.7,5.65,3.54,336,112896
337,338,0,Premium,G,VS2,61.3,57.0,2803,5.93,5.88,3.62,337,113569
338,339,0,Premium,G,VS2,59.9,60.0,2803,5.81,5.77,3.47,338,114244
339,340,0,Premium,G,VS2,60.8,58.0,2803,6.03,5.95,3.64,339,114921
340,341,0,Very Good,G,VS1,63.5,55.0,2803,5.66,5.64,3.59,340,115600
341,342,0,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,341,116281
342,343,0,Very Good,E,VS2,63.8,58.0,2804,5.62,5.66,3.6,342,116964
343,344,0,Very Good,E,VS2,64.0,57.0,2804,5.66,5.68,3.63,343,117649
344,345,0,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7,344,118336
345,346,0,Very Good,D,SI1,62.3,58.0,2804,5.69,5.73,3.56,345,119025
346,347,0,Ideal,F,VS1,61.7,57.0,2804,5.74,5.77,3.55,346,119716
347,348,0,Very Good,F,VS1,62.2,58.0,2804,5.75,5.7,3.56,347,120409
348,349,0,Ideal,H,VS2,61.5,56.0,2804,6.01,6.08,3.72,348,121104
349,350,0,Ideal,D,SI1,61.0,59.0,2804,5.68,5.7,3.47,349,121801
350,351,0,Ideal,D,SI1,62.2,56.0,2804,5.74,5.77,3.58,350,122500
351,352,0,Ideal,D,SI1,61.5,54.0,2804,5.77,5.8,3.56,351,123201
352,353,0,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,352,123904
353,354,0,Premium,F,VS2,61.7,58.0,2805,5.85,5.78,3.59,353,124609
354,355,0,Premium,F,VS2,61.9,56.0,2805,5.8,5.77,3.58,354,125316
355,356,0,Ideal,E,SI2,61.8,58.0,2805,5.77,5.81,3.58,355,126025
356,357,0,Fair,E,VVS1,58.7,66.0,2805,5.34,5.43,3.16,356,126736
357,358,0,Premium,F,VS2,62.5,57.0,2805,5.75,5.7,3.58,357,127449
358,359,0,Ideal,G,VS2,62.8,56.0,2805,5.74,5.7,3.59,358,128164
359,360,0,Fair,F,VS2,61.1,68.0,2805,5.82,5.75,3.53,359,128881
360,361,0,Good,G,VS2,64.0,57.0,2805,5.92,5.89,3.78,360,129600
361,362,0,Very Good,G,SI1,62.5,60.0,2806,5.89,5.94,3.69,361,130321
362,363,0,Very Good,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56,362,131044
363,364,0,Ideal,F,SI1,61.6,55.0,2806,5.72,5.74,3.53,363,131769
364,365,0,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54,364,132496
365,366,0,Very Good,F,VS1,60.0,57.0,2807,5.84,5.9,3.52,365,133225
366,367,0,Premium,J,SI2,61.9,57.0,2807,6.21,6.19,3.84,366,133956
367,368,0,Very Good,H,VS2,62.8,57.0,2808,5.87,5.91,3.7,367,134689
368,369,0,Very Good,F,VS1,62.0,57.0,2808,5.64,5.71,3.52,368,135424
369,370,1,Fair,G,I1,66.4,59.0,2808,6.16,6.09,4.07,369,136161
370,371,0,Very Good,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,370,136900
371,372,0,Ideal,E,VVS2,60.9,56.0,2808,5.41,5.43,3.3,371,137641
372,373,0,Very Good,D,SI1,63.1,57.0,2808,5.74,5.7,3.61,372,138384
373,374,0,Very Good,F,SI1,63.1,59.0,2809,5.85,5.79,3.67,373,139129
374,375,0,Premium,D,SI2,59.2,57.0,2809,6.15,6.05,3.61,374,139876
375,376,0,Premium,F,SI1,60.7,54.0,2809,5.84,5.8,3.53,375,140625
376,377,1,Fair,F,I1,64.6,56.0,2809,6.73,6.66,4.33,376,141376
377,378,0,Very Good,F,VS1,61.8,56.0,2810,5.63,5.7,3.5,377,142129
378,379,0,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48,378,142884
379,380,0,Ideal,D,SI2,61.7,55.0,2810,5.81,5.85,3.6,379,143641
380,381,0,Good,F,VS1,62.8,61.0,2810,5.57,5.61,3.51,380,144400
381,382,0,Good,G,SI1,62.7,57.0,2810,5.84,5.93,3.69,381,145161
382,383,0,Very Good,F,SI1,63.4,58.0,2811,5.72,5.76,3.64,382,145924
383,384,0,Very Good,D,SI1,63.5,54.0,2811,5.98,5.95,3.79,383,146689
384,385,1,Fair,J,VS2,65.7,59.0,2811,6.14,6.07,4.01,384,147456
385,386,0,Fair,I,SI2,68.1,56.0,2811,6.21,6.06,4.18,385,148225
386,387,0,Very Good,G,VS1,63.0,60.0,2812,5.57,5.64,3.53,386,148996
387,388,0,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,387,149769
388,389,0,Good,E,SI1,63.5,59.0,2812,5.49,5.53,3.5,388,150544
389,390,0,Very Good,F,VS2,61.7,58.0,2812,5.63,5.69,3.49,389,151321
390,391,0,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73,390,152100
391,392,0,Premium,I,SI1,62.8,58.0,554,4.39,4.34,2.74,391,152881
392,393,0,Ideal,I,SI1,62.4,57.0,554,4.37,4.35,2.72,392,153664
393,394,0,Premium,I,SI1,61.0,59.0,554,4.39,4.36,2.67,393,154449
394,395,0,Very Good,I,SI1,63.1,56.0,554,4.39,4.36,2.76,394,155236
395,396,0,Ideal,I,SI1,60.7,57.0,554,4.47,4.42,2.7,395,156025
396,397,0,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62,396,156816
397,398,0,Premium,H,SI1,60.1,55.0,554,4.41,4.38,2.64,397,157609
398,399,0,Premium,H,SI1,62.9,58.0,554,4.28,4.24,2.68,398,158404
399,400,0,Very Good,H,SI1,63.3,56.0,554,4.29,4.27,2.71,399,159201
400,401,0,Good,H,SI1,63.8,55.0,554,4.26,4.2,2.7,400,160000
401,402,0,Ideal,H,SI1,62.9,57.0,554,4.27,4.22,2.67,401,160801
402,403,0,Very Good,H,SI1,63.4,60.0,554,4.25,4.23,2.69,402,161604
403,404,0,Good,I,SI1,63.9,55.0,554,4.36,4.34,2.78,403,162409
404,405,0,Ideal,H,SI2,61.4,56.0,554,4.85,4.79,2.95,404,163216
405,406,0,Very Good,E,VS1,61.9,55.0,555,4.28,4.33,2.66,405,164025
406,407,0,Very Good,E,VS1,62.4,55.0,555,4.2,4.25,2.63,406,164836
407,408,0,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68,407,165649
408,409,0,Ideal,H,VS2,61.5,56.0,555,4.47,4.5,2.76,408,166464
409,410,0,Ideal,H,VS2,60.4,57.0,555,4.54,4.57,2.75,409,167281
410,411,0,Ideal,I,VS1,61.8,55.0,555,4.48,4.52,2.78,410,168100
411,412,0,Ideal,I,VS1,62.0,56.0,555,4.5,4.53,2.8,411,168921
412,413,0,Ideal,G,VS1,62.3,56.0,555,4.29,4.31,2.68,412,169744
413,414,0,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,413,170569
414,415,0,Ideal,G,SI1,60.6,56.0,555,4.56,4.58,2.77,414,171396
415,416,0,Very Good,E,I1,58.4,62.0,555,4.94,5.0,2.9,415,172225
416,417,0,Very Good,F,VS2,61.4,58.0,556,4.37,4.42,2.7,416,173056
417,418,0,Ideal,I,VS2,61.9,56.0,556,4.54,4.57,2.82,417,173889
418,419,0,Ideal,G,VS2,62.0,56.0,556,4.28,4.3,2.66,418,174724
419,420,0,Ideal,E,VS1,61.5,57.0,556,4.09,4.12,2.52,419,175561
420,421,0,Very Good,F,VS2,62.3,58.0,2812,5.64,5.72,3.54,420,176400
421,422,0,Very Good,F,VS2,60.9,61.0,2812,5.66,5.71,3.46,421,177241
422,423,0,Ideal,D,SI1,62.4,57.0,2812,5.69,5.72,3.56,422,178084
423,424,0,Fair,J,SI1,55.0,61.0,2812,6.72,6.67,3.68,423,178929
424,425,0,Premium,E,VS2,58.6,60.0,2812,5.92,5.89,3.46,424,179776
425,426,0,Ideal,F,VVS1,62.0,57.0,2812,5.15,5.11,3.18,425,180625
426,427,0,Premium,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,426,181476
427,428,0,Very Good,E,SI1,63.4,55.0,2813,6.0,5.95,3.79,427,182329
428,429,0,Good,I,VS2,64.3,58.0,2813,6.09,6.05,3.9,428,183184
429,430,0,Premium,E,SI1,62.2,59.0,2814,5.86,5.81,3.63,429,184041
430,431,0,Ideal,E,SI1,61.7,57.0,2814,5.88,5.85,3.62,430,184900
431,432,0,Premium,E,SI1,61.1,59.0,2814,5.86,5.83,3.57,431,185761
432,433,0,Very Good,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23,432,186624
433,434,0,Very Good,F,SI2,58.5,62.0,2815,5.93,6.01,3.49,433,187489
434,435,0,Premium,G,VS1,61.7,58.0,2815,5.79,5.81,3.58,434,188356
435,436,0,Ideal,H,SI1,60.4,56.0,2815,5.75,5.81,3.49,435,189225
436,437,0,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52,436,190096
437,438,0,Ideal,H,SI1,61.5,55.0,2815,5.73,5.79,3.54,437,190969
438,439,0,Ideal,H,SI1,61.4,56.0,2815,5.72,5.77,3.53,438,191844
439,440,0,Fair,J,VS2,65.0,56.0,2815,6.08,6.04,3.94,439,192721
440,441,0,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68,440,193600
441,442,0,Premium,H,SI2,60.2,59.0,2815,6.26,6.23,3.76,441,194481
442,443,0,Premium,E,VS2,58.3,58.0,2815,5.99,5.92,3.47,442,195364
443,444,0,Fair,E,SI2,53.1,63.0,2815,6.73,6.65,3.55,443,196249
444,445,1,Premium,G,I1,60.3,58.0,2815,6.55,6.5,3.94,444,197136
445,446,0,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64,445,198025
446,447,0,Ideal,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32,446,198916
447,448,0,Good,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,447,199809
448,449,0,Premium,F,SI1,61.5,59.0,2816,5.96,5.88,3.64,448,200704
449,450,0,Ideal,H,SI2,62.7,56.0,2816,6.16,6.13,3.85,449,201601
450,451,0,Ideal,H,SI1,62.5,55.0,2816,6.04,6.0,3.76,450,202500
451,452,0,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53,451,203401
452,453,0,Ideal,I,VVS2,60.2,56.0,2817,5.84,5.89,3.53,452,204304
453,454,0,Ideal,E,VS2,62.7,57.0,2817,5.66,5.64,3.54,453,205209
454,455,0,Premium,E,VS2,62.3,58.0,2817,5.69,5.65,3.53,454,206116
455,456,0,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38,455,207025
456,457,0,Premium,E,SI1,59.2,59.0,2817,5.86,5.83,3.46,456,207936
457,458,0,Premium,E,SI1,61.8,59.0,2817,5.75,5.7,3.54,457,208849
458,459,0,Ideal,E,SI1,61.3,55.0,2817,5.77,5.72,3.52,458,209764
459,460,0,Premium,E,SI1,61.4,58.0,2817,5.77,5.73,3.53,459,210681
460,461,0,Ideal,J,VS2,62.8,55.0,2817,6.2,6.16,3.88,460,211600
461,462,0,Good,E,SI1,62.8,64.0,2817,5.6,5.54,3.5,461,212521
462,463,0,Premium,E,VS2,62.4,61.0,2818,5.66,5.63,3.52,462,213444
463,464,0,Premium,E,VS2,59.3,60.0,2818,5.78,5.73,3.41,463,214369
464,465,0,Premium,E,VS2,63.0,60.0,2818,5.64,5.6,3.54,464,215296
465,466,1,Premium,H,I1,61.3,60.0,2818,6.43,6.39,3.93,465,216225
466,467,0,Premium,F,SI2,59.3,62.0,2818,6.36,6.22,3.73,466,217156
467,468,0,Ideal,H,SI1,61.0,57.0,2818,6.07,6.0,3.68,467,218089
468,469,0,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,468,219024
469,470,0,Premium,E,VS1,59.6,57.0,2818,5.91,5.83,3.5,469,219961
470,471,0,Premium,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,470,220900
471,472,0,Premium,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,471,221841
472,473,1,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08,472,222784
473,474,0,Very Good,G,VS1,63.8,58.0,2819,5.64,5.68,3.61,473,223729
474,475,0,Ideal,H,VS1,62.3,56.0,2819,5.73,5.77,3.58,474,224676
475,476,0,Good,F,VS1,59.7,63.0,2819,5.76,5.79,3.45,475,225625
476,477,0,Good,F,SI2,64.3,60.0,2819,5.97,5.95,3.83,476,226576
477,478,0,Ideal,G,VS1,62.9,58.0,2820,5.66,5.69,3.57,477,227529
478,479,0,Ideal,E,SI1,62.0,57.0,2821,5.8,5.78,3.59,478,228484
479,480,0,Premium,E,VS2,61.6,59.0,2821,5.77,5.73,3.54,479,229441
480,481,0,Ideal,E,VVS1,61.9,55.0,2821,5.2,5.21,3.22,480,230400
481,482,0,Premium,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,481,231361
482,483,0,Good,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,482,232324
483,484,0,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,483,233289
484,485,0,Premium,E,SI1,62.2,59.0,2821,5.77,5.68,3.56,484,234256
485,486,0,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,485,235225
486,487,0,Very Good,E,SI1,63.2,58.0,2821,5.76,5.7,3.62,486,236196
487,488,0,Premium,E,VS1,60.8,60.0,2822,5.74,5.71,3.48,487,237169
488,489,0,Premium,E,VS2,60.3,59.0,2822,5.84,5.8,3.51,488,238144
489,490,0,Premium,E,VS2,60.9,60.0,2822,5.8,5.76,3.52,489,239121
490,491,0,Premium,E,VS2,62.4,59.0,2822,5.77,5.7,3.58,490,240100
491,492,0,Premium,E,VS2,60.2,60.0,2822,5.73,5.7,3.44,491,241081
492,493,0,Ideal,F,VVS2,62.0,55.0,2822,5.37,5.4,3.34,492,242064
493,494,0,Ideal,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57,493,243049
494,495,0,Ideal,F,SI1,62.1,55.0,2822,5.75,5.78,3.58,494,244036
495,496,0,Premium,D,SI1,62.7,60.0,2822,5.71,5.67,3.57,495,245025
496,497,0,Premium,D,SI1,61.3,58.0,2822,5.75,5.73,3.52,496,246016
497,498,0,Premium,D,SI1,60.2,60.0,2822,5.82,5.75,3.48,497,247009
498,499,0,Ideal,D,SI1,60.7,56.0,2822,5.75,5.72,3.48,498,248004
499,500,0,Good,J,VS2,64.0,61.0,2822,6.04,6.03,3.86,499,249001
500,501,0,Ideal,D,SI1,60.2,56.0,2822,5.86,5.83,3.52,500,250000
501,502,0,Premium,E,VS2,61.5,59.0,2822,5.73,5.68,3.51,501,251001
502,503,0,Premium,E,VS2,62.6,56.0,2822,5.71,5.66,3.56,502,252004
503,504,0,Ideal,D,SI1,59.7,58.0,2822,5.82,5.77,3.46,503,253009
504,505,0,Good,E,SI1,61.4,64.0,2822,5.71,5.66,3.49,504,254016
505,506,0,Ideal,D,SI1,62.5,57.0,2822,5.62,5.59,3.51,505,255025
506,507,0,Ideal,D,SI1,61.8,56.0,2822,5.73,5.63,3.51,506,256036
507,508,0,Premium,E,VS2,60.7,62.0,2822,5.72,5.68,3.46,507,257049
508,509,0,Premium,F,VS2,60.6,58.0,2822,5.8,5.72,3.49,508,258064
509,510,0,Ideal,D,SI1,61.4,54.0,2822,5.75,5.71,3.52,509,259081
510,511,0,Very Good,D,SI2,62.8,59.0,2823,5.86,5.9,3.69,510,260100
511,512,0,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,511,261121
512,513,0,Premium,E,VS2,62.3,58.0,2823,5.71,5.66,3.54,512,262144
513,514,0,Ideal,E,VVS2,61.3,54.0,2823,5.51,5.59,3.4,513,263169
514,515,0,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96,514,264196
515,516,0,Ideal,E,SI1,60.5,56.0,2823,5.77,5.73,3.47,515,265225
516,517,0,Premium,D,VS2,61.2,59.0,2824,5.74,5.69,3.5,516,266256
517,518,0,Ideal,I,VVS2,62.1,57.0,2824,5.84,5.86,3.63,517,267289
518,519,0,Good,E,VS1,63.1,58.0,2824,5.73,5.75,3.62,518,268324
519,520,0,Ideal,F,SI2,62.4,54.0,2824,6.02,5.97,3.74,519,269361
520,521,0,Premium,E,SI2,60.8,60.0,2824,6.05,6.03,3.67,520,270400
521,522,0,Premium,G,VS1,62.2,59.0,2825,5.73,5.66,3.54,521,271441
522,523,0,Premium,H,SI1,60.0,59.0,2825,6.08,6.05,3.64,522,272484
523,524,0,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58,523,273529
524,525,0,Premium,H,SI1,62.5,59.0,2825,6.02,5.95,3.74,524,274576
525,526,1,Premium,J,I1,60.2,61.0,2825,6.9,6.83,4.13,525,275625
526,527,0,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81,526,276676
527,528,0,Premium,E,VS1,62.6,60.0,2826,5.75,5.68,3.58,527,277729
528,529,0,Good,E,VS1,57.2,59.0,2826,5.94,5.88,3.38,528,278784
529,530,0,Premium,I,SI2,62.2,59.0,2826,6.11,6.07,3.79,529,279841
530,531,0,Premium,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,530,280900
531,532,0,Very Good,D,VS2,63.3,56.0,2826,5.6,5.58,3.54,531,281961
532,533,0,Premium,E,VS1,59.4,61.0,2826,5.78,5.74,3.42,532,283024
533,534,0,Very Good,I,SI2,63.5,56.0,2826,6.17,6.07,3.88,533,284089
534,535,0,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62,534,285156
535,536,0,Ideal,F,I1,60.7,55.0,2826,6.41,6.37,3.88,535,286225
536,537,0,Very Good,D,SI1,62.3,59.0,2827,5.67,5.7,3.54,536,287296
537,538,0,Good,D,VS2,64.0,54.0,2827,5.68,5.7,3.64,537,288369
538,539,0,Premium,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71,538,289444
539,540,0,Ideal,H,VVS1,61.6,57.0,2827,5.69,5.74,3.52,539,290521
540,541,0,Ideal,H,VVS1,62.3,55.0,2827,5.66,5.7,3.54,540,291600
541,542,0,Ideal,D,SI2,60.6,57.0,2828,5.74,5.77,3.49,541,292681
542,543,1,Premium,H,SI2,61.6,61.0,2828,6.39,6.31,3.91,542,293764
543,544,0,Premium,F,VS1,62.2,58.0,2829,5.75,5.7,3.56,543,294849
544,545,0,Good,E,SI2,63.7,54.0,2829,5.91,5.87,3.75,544,295936
545,546,0,Ideal,E,VVS1,62.0,56.0,2829,5.36,5.38,3.33,545,297025
546,547,0,Ideal,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,546,298116
547,548,0,Premium,E,SI2,61.9,57.0,2829,5.88,5.82,3.62,547,299209
548,549,0,Premium,E,SI2,60.2,57.0,2829,6.05,6.01,3.63,548,300304
549,550,0,Very Good,E,VS2,62.7,59.0,2830,5.65,5.7,3.56,549,301401
550,551,0,Very Good,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,550,302500
551,552,0,Ideal,F,I1,60.7,56.0,2830,6.41,6.43,3.9,551,303601
552,553,0,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,552,304704
553,554,0,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2,553,305809
554,555,0,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,554,306916
555,556,0,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74,555,308025
556,557,0,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61,556,309136
557,558,0,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57,557,310249
558,559,0,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59,558,311364
559,560,0,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,559,312481
560,561,0,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66,560,313600
561,562,0,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58,561,314721
562,563,0,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,562,315844
563,564,0,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54,563,316969
564,565,0,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68,564,318096
565,566,0,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71,565,319225
566,567,0,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54,566,320356
567,568,0,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88,567,321489
568,569,0,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66,568,322624
569,570,0,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24,569,323761
570,571,0,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45,570,324900
571,572,0,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51,571,326041
572,573,0,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37,572,327184
573,574,0,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78,573,328329
574,575,0,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49,574,329476
575,576,0,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67,575,330625
576,577,0,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7,576,331776
577,578,0,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1,577,332929
578,579,0,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2,578,334084
579,580,0,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67,579,335241
580,581,0,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9,580,336400
581,582,0,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94,581,337561
582,583,0,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63,582,338724
583,584,0,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58,583,339889
584,585,0,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4,584,341056
585,586,0,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52,585,342225
586,587,0,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59,586,343396
587,588,0,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53,587,344569
588,589,0,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57,588,345744
589,590,0,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67,589,346921
590,591,0,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53,590,348100
591,592,0,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55,591,349281
592,593,0,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53,592,350464
593,594,0,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49,593,351649
594,595,0,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61,594,352836
595,596,0,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77,595,354025
596,597,0,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47,596,355216
597,598,0,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54,597,356409
598,599,0,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49,598,357604
599,600,0,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56,599,358801
600,601,0,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45,600,360000
601,602,0,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5,601,361201
602,603,0,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46,602,362404
603,604,0,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45,603,363609
604,605,0,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53,604,364816
605,606,0,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52,605,366025
606,607,0,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52,606,367236
607,608,0,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53,607,368449
608,609,0,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57,608,369664
609,610,0,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44,609,370881
610,611,0,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43,610,372100
611,612,0,Premium,F,VS1,60.5,58.0,2839,5.75,5.72,3.47,611,373321
612,613,0,Ideal,F,VS1,62.4,53.0,2839,5.73,5.71,3.57,612,374544
613,614,0,Ideal,G,VS2,61.8,54.0,2839,5.8,5.82,3.59,613,375769
614,615,0,Ideal,E,VS2,62.1,54.0,2839,5.69,5.72,3.54,614,376996
615,616,0,Ideal,G,VS1,61.3,57.0,2839,5.71,5.74,3.51,615,378225
616,617,0,Premium,G,VVS2,60.3,58.0,2839,5.82,5.78,3.5,616,379456
617,618,0,Premium,F,VS1,59.2,58.0,2839,5.87,5.82,3.46,617,380689
618,619,0,Premium,G,VS2,59.3,62.0,2839,6.09,6.01,3.59,618,381924
619,620,0,Premium,F,VS1,62.7,59.0,2839,5.7,5.62,3.55,619,383161
620,621,0,Very Good,H,VS1,61.0,60.0,2840,5.9,5.87,3.59,620,384400
621,622,0,Very Good,F,SI2,59.8,56.0,2840,5.85,5.92,3.52,621,385641
622,623,0,Ideal,F,SI1,61.0,56.0,2840,5.75,5.8,3.52,622,386884
623,624,0,Premium,F,VS2,59.3,56.0,2840,5.88,5.82,3.47,623,388129
624,625,0,Ideal,D,SI2,61.9,56.0,2840,6.27,6.2,3.86,624,389376
625,626,0,Premium,F,SI2,61.4,59.0,2840,6.08,6.04,3.72,625,390625
626,627,0,Premium,H,VVS1,59.2,60.0,2840,5.87,5.78,3.45,626,391876
627,628,0,Premium,F,VS2,60.3,59.0,2841,5.9,5.87,3.55,627,393129
