Unnamed: 0,carat,cut,color,clarity,depth,table,cost,x,y,z,Zeroes,ones
330,0,Very Good,F,VS2,62.9,58.0,2803,5.63,5.65,3.55,329,108241
331,0,Very Good,E,SI1,63.5,56.0,2803,5.74,5.79,3.66,330,108900
332,0,Ideal,G,VS2,61.3,56.0,2803,5.75,5.71,3.51,331,109561
333,0,Ideal,E,SI1,60.6,54.0,2803,5.84,5.89,3.55,332,110224
334,0,Good,G,VS1,65.1,58.0,2803,5.56,5.59,3.63,333,110889
335,0,Premium,F,VS2,62.6,58.0,2803,5.7,5.67,3.56,334,111556
336,0,Premium,F,VS2,58.0,62.0,2803,5.85,5.81,3.38,335,112225
337,0,Premium,G,VS1,62.4,61.0,2803,5.7,5.65,3.54,336,112896
338,0,Premium,G,VS2,61.3,57.0,2803,5.93,5.88,3.62,337,113569
339,0,Premium,G,VS2,59.9,60.0,2803,5.81,5.77,3.47,338,114244
340,0,Premium,G,VS2,60.8,58.0,2803,6.03,5.95,3.64,339,114921
341,0,Very Good,G,VS1,63.5,55.0,2803,5.66,5.64,3.59,340,115600
342,0,Ideal,D,SI2,62.2,57.0,2803,6.21,6.15,3.85,341,116281
343,0,Very Good,E,VS2,63.8,58.0,2804,5.62,5.66,3.6,342,116964
344,0,Very Good,E,VS2,64.0,57.0,2804,5.66,5.68,3.63,343,117649
345,0,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7,344,118336
346,0,Very Good,D,SI1,62.3,58.0,2804,5.69,5.73,3.56,345,119025
347,0,Ideal,F,VS1,61.7,57.0,2804,5.74,5.77,3.55,346,119716
348,0,Very Good,F,VS1,62.2,58.0,2804,5.75,5.7,3.56,347,120409
349,0,Ideal,H,VS2,61.5,56.0,2804,6.01,6.08,3.72,348,121104
350,0,Ideal,D,SI1,61.0,59.0,2804,5.68,5.7,3.47,349,121801
351,0,Ideal,D,SI1,62.2,56.0,2804,5.74,5.77,3.58,350,122500
352,0,Ideal,D,SI1,61.5,54.0,2804,5.77,5.8,3.56,351,123201
353,0,Fair,I,SI1,67.3,59.0,2804,5.93,5.84,3.96,352,123904
354,0,Premium,F,VS2,61.7,58.0,2805,5.85,5.78,3.59,353,124609
355,0,Premium,F,VS2,61.9,56.0,2805,5.8,5.77,3.58,354,125316
356,0,Ideal,E,SI2,61.8,58.0,2805,5.77,5.81,3.58,355,126025
357,0,Fair,E,VVS1,58.7,66.0,2805,5.34,5.43,3.16,356,126736
358,0,Premium,F,VS2,62.5,57.0,2805,5.75,5.7,3.58,357,127449
359,0,Ideal,G,VS2,62.8,56.0,2805,5.74,5.7,3.59,358,128164
360,0,Fair,F,VS2,61.1,68.0,2805,5.82,5.75,3.53,359,128881
361,0,Good,G,VS2,64.0,57.0,2805,5.92,5.89,3.78,360,129600
362,0,Very Good,G,SI1,62.5,60.0,2806,5.89,5.94,3.69,361,130321
363,0,Very Good,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56,362,131044
364,0,Ideal,F,SI1,61.6,55.0,2806,5.72,5.74,3.53,363,131769
365,0,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54,364,132496
366,0,Very Good,F,VS1,60.0,57.0,2807,5.84,5.9,3.52,365,133225
367,0,Premium,J,SI2,61.9,57.0,2807,6.21,6.19,3.84,366,133956
368,0,Very Good,H,VS2,62.8,57.0,2808,5.87,5.91,3.7,367,134689
369,0,Very Good,F,VS1,62.0,57.0,2808,5.64,5.71,3.52,368,135424
370,1,Fair,G,I1,66.4,59.0,2808,6.16,6.09,4.07,369,136161
371,0,Very Good,G,VS2,63.4,56.0,2808,5.78,5.74,3.65,370,136900
372,0,Ideal,E,VVS2,60.9,56.0,2808,5.41,5.43,3.3,371,137641
373,0,Very Good,D,SI1,63.1,57.0,2808,5.74,5.7,3.61,372,138384
374,0,Very Good,F,SI1,63.1,59.0,2809,5.85,5.79,3.67,373,139129
375,0,Premium,D,SI2,59.2,57.0,2809,6.15,6.05,3.61,374,139876
376,0,Premium,F,SI1,60.7,54.0,2809,5.84,5.8,3.53,375,140625
377,1,Fair,F,I1,64.6,56.0,2809,6.73,6.66,4.33,376,141376
378,0,Very Good,F,VS1,61.8,56.0,2810,5.63,5.7,3.5,377,142129
379,0,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48,378,142884
380,0,Ideal,D,SI2,61.7,55.0,2810,5.81,5.85,3.6,379,143641
381,0,Good,F,VS1,62.8,61.0,2810,5.57,5.61,3.51,380,144400
382,0,Good,G,SI1,62.7,57.0,2810,5.84,5.93,3.69,381,145161
383,0,Very Good,F,SI1,63.4,58.0,2811,5.72,5.76,3.64,382,145924
384,0,Very Good,D,SI1,63.5,54.0,2811,5.98,5.95,3.79,383,146689
385,1,Fair,J,VS2,65.7,59.0,2811,6.14,6.07,4.01,384,147456
386,0,Fair,I,SI2,68.1,56.0,2811,6.21,6.06,4.18,385,148225
387,0,Very Good,G,VS1,63.0,60.0,2812,5.57,5.64,3.53,386,148996
388,0,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45,387,149769
389,0,Good,E,SI1,63.5,59.0,2812,5.49,5.53,3.5,388,150544
390,0,Very Good,F,VS2,61.7,58.0,2812,5.63,5.69,3.49,389,151321
391,0,Premium,I,SI1,62.7,58.0,554,4.37,4.34,2.73,390,152100
392,0,Premium,I,SI1,62.8,58.0,554,4.39,4.34,2.74,391,152881
393,0,Ideal,I,SI1,62.4,57.0,554,4.37,4.35,2.72,392,153664
394,0,Premium,I,SI1,61.0,59.0,554,4.39,4.36,2.67,393,154449
395,0,Very Good,I,SI1,63.1,56.0,554,4.39,4.36,2.76,394,155236
396,0,Ideal,I,SI1,60.7,57.0,554,4.47,4.42,2.7,395,156025
397,0,Premium,H,SI1,60.9,59.0,554,4.31,4.29,2.62,396,156816
398,0,Premium,H,SI1,60.1,55.0,554,4.41,4.38,2.64,397,157609
399,0,Premium,H,SI1,62.9,58.0,554,4.28,4.24,2.68,398,158404
400,0,Very Good,H,SI1,63.3,56.0,554,4.29,4.27,2.71,399,159201
401,0,Good,H,SI1,63.8,55.0,554,4.26,4.2,2.7,400,160000
402,0,Ideal,H,SI1,62.9,57.0,554,4.27,4.22,2.67,401,160801
403,0,Very Good,H,SI1,63.4,60.0,554,4.25,4.23,2.69,402,161604
404,0,Good,I,SI1,63.9,55.0,554,4.36,4.34,2.78,403,162409
405,0,Ideal,H,SI2,61.4,56.0,554,4.85,4.79,2.95,404,163216
406,0,Very Good,E,VS1,61.9,55.0,555,4.28,4.33,2.66,405,164025
407,0,Very Good,E,VS1,62.4,55.0,555,4.2,4.25,2.63,406,164836
408,0,Very Good,F,SI1,61.8,58.0,555,4.32,4.35,2.68,407,165649
409,0,Ideal,H,VS2,61.5,56.0,555,4.47,4.5,2.76,408,166464
410,0,Ideal,H,VS2,60.4,57.0,555,4.54,4.57,2.75,409,167281
411,0,Ideal,I,VS1,61.8,55.0,555,4.48,4.52,2.78,410,168100
412,0,Ideal,I,VS1,62.0,56.0,555,4.5,4.53,2.8,411,168921
413,0,Ideal,G,VS1,62.3,56.0,555,4.29,4.31,2.68,412,169744
414,0,Ideal,F,VS1,61.6,56.0,555,4.26,4.31,2.64,413,170569
415,0,Ideal,G,SI1,60.6,56.0,555,4.56,4.58,2.77,414,171396
416,0,Very Good,E,I1,58.4,62.0,555,4.94,5.0,2.9,415,172225
417,0,Very Good,F,VS2,61.4,58.0,556,4.37,4.42,2.7,416,173056
418,0,Ideal,I,VS2,61.9,56.0,556,4.54,4.57,2.82,417,173889
419,0,Ideal,G,VS2,62.0,56.0,556,4.28,4.3,2.66,418,174724
420,0,Ideal,E,VS1,61.5,57.0,556,4.09,4.12,2.52,419,175561
421,0,Very Good,F,VS2,62.3,58.0,2812,5.64,5.72,3.54,420,176400
422,0,Very Good,F,VS2,60.9,61.0,2812,5.66,5.71,3.46,421,177241
423,0,Ideal,D,SI1,62.4,57.0,2812,5.69,5.72,3.56,422,178084
424,0,Fair,J,SI1,55.0,61.0,2812,6.72,6.67,3.68,423,178929
425,0,Premium,E,VS2,58.6,60.0,2812,5.92,5.89,3.46,424,179776
426,0,Ideal,F,VVS1,62.0,57.0,2812,5.15,5.11,3.18,425,180625
427,0,Premium,G,SI2,59.8,58.0,2813,6.3,6.29,3.77,426,181476
428,0,Very Good,E,SI1,63.4,55.0,2813,6.0,5.95,3.79,427,182329
429,0,Good,I,VS2,64.3,58.0,2813,6.09,6.05,3.9,428,183184
430,0,Premium,E,SI1,62.2,59.0,2814,5.86,5.81,3.63,429,184041
431,0,Ideal,E,SI1,61.7,57.0,2814,5.88,5.85,3.62,430,184900
432,0,Premium,E,SI1,61.1,59.0,2814,5.86,5.83,3.57,431,185761
433,0,Very Good,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23,432,186624
434,0,Very Good,F,SI2,58.5,62.0,2815,5.93,6.01,3.49,433,187489
435,0,Premium,G,VS1,61.7,58.0,2815,5.79,5.81,3.58,434,188356
436,0,Ideal,H,SI1,60.4,56.0,2815,5.75,5.81,3.49,435,189225
437,0,Ideal,H,SI1,61.4,56.0,2815,5.7,5.76,3.52,436,190096
438,0,Ideal,H,SI1,61.5,55.0,2815,5.73,5.79,3.54,437,190969
439,0,Ideal,H,SI1,61.4,56.0,2815,5.72,5.77,3.53,438,191844
440,0,Fair,J,VS2,65.0,56.0,2815,6.08,6.04,3.94,439,192721
441,0,Fair,F,SI2,56.0,60.0,2815,6.62,6.53,3.68,440,193600
442,0,Premium,H,SI2,60.2,59.0,2815,6.26,6.23,3.76,441,194481
443,0,Premium,E,VS2,58.3,58.0,2815,5.99,5.92,3.47,442,195364
444,0,Fair,E,SI2,53.1,63.0,2815,6.73,6.65,3.55,443,196249
445,1,Premium,G,I1,60.3,58.0,2815,6.55,6.5,3.94,444,197136
446,0,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64,445,198025
447,0,Ideal,G,VVS2,60.1,57.0,2816,5.52,5.54,3.32,446,198916
448,0,Good,D,VS1,63.4,55.0,2816,5.61,5.69,3.58,447,199809
449,0,Premium,F,SI1,61.5,59.0,2816,5.96,5.88,3.64,448,200704
450,0,Ideal,H,SI2,62.7,56.0,2816,6.16,6.13,3.85,449,201601
451,0,Ideal,H,SI1,62.5,55.0,2816,6.04,6.0,3.76,450,202500
452,0,Premium,E,SI1,61.3,56.0,2817,5.78,5.73,3.53,451,203401
453,0,Ideal,I,VVS2,60.2,56.0,2817,5.84,5.89,3.53,452,204304
454,0,Ideal,E,VS2,62.7,57.0,2817,5.66,5.64,3.54,453,205209
455,0,Premium,E,VS2,62.3,58.0,2817,5.69,5.65,3.53,454,206116
456,0,Ideal,F,VVS2,61.5,56.0,2817,5.48,5.52,3.38,455,207025
457,0,Premium,E,SI1,59.2,59.0,2817,5.86,5.83,3.46,456,207936
458,0,Premium,E,SI1,61.8,59.0,2817,5.75,5.7,3.54,457,208849
459,0,Ideal,E,SI1,61.3,55.0,2817,5.77,5.72,3.52,458,209764
460,0,Premium,E,SI1,61.4,58.0,2817,5.77,5.73,3.53,459,210681
461,0,Ideal,J,VS2,62.8,55.0,2817,6.2,6.16,3.88,460,211600
462,0,Good,E,SI1,62.8,64.0,2817,5.6,5.54,3.5,461,212521
463,0,Premium,E,VS2,62.4,61.0,2818,5.66,5.63,3.52,462,213444
464,0,Premium,E,VS2,59.3,60.0,2818,5.78,5.73,3.41,463,214369
465,0,Premium,E,VS2,63.0,60.0,2818,5.64,5.6,3.54,464,215296
466,1,Premium,H,I1,61.3,60.0,2818,6.43,6.39,3.93,465,216225
467,0,Premium,F,SI2,59.3,62.0,2818,6.36,6.22,3.73,466,217156
468,0,Ideal,H,SI1,61.0,57.0,2818,6.07,6.0,3.68,467,218089
469,0,Ideal,E,VS1,62.9,57.0,2818,5.66,5.61,3.54,468,219024
470,0,Premium,E,VS1,59.6,57.0,2818,5.91,5.83,3.5,469,219961
471,0,Premium,F,VS2,61.8,60.0,2818,5.69,5.64,3.5,470,220900
472,0,Premium,E,VS1,62.7,57.0,2818,5.68,5.64,3.55,471,221841
473,1,Fair,H,SI2,65.3,62.0,2818,6.34,6.12,4.08,472,222784
474,0,Very Good,G,VS1,63.8,58.0,2819,5.64,5.68,3.61,473,223729
475,0,Ideal,H,VS1,62.3,56.0,2819,5.73,5.77,3.58,474,224676
476,0,Good,F,VS1,59.7,63.0,2819,5.76,5.79,3.45,475,225625
477,0,Good,F,SI2,64.3,60.0,2819,5.97,5.95,3.83,476,226576
478,0,Ideal,G,VS1,62.9,58.0,2820,5.66,5.69,3.57,477,227529
479,0,Ideal,E,SI1,62.0,57.0,2821,5.8,5.78,3.59,478,228484
480,0,Premium,E,VS2,61.6,59.0,2821,5.77,5.73,3.54,479,229441
481,0,Ideal,E,VVS1,61.9,55.0,2821,5.2,5.21,3.22,480,230400
482,0,Premium,E,SI1,61.3,58.0,2821,5.83,5.76,3.55,481,231361
483,0,Good,E,SI1,63.6,57.0,2821,5.72,5.7,3.63,482,232324
484,0,Premium,E,SI1,59.6,61.0,2821,5.92,5.85,3.51,483,233289
485,0,Premium,E,SI1,62.2,59.0,2821,5.77,5.68,3.56,484,234256
486,0,Premium,D,SI1,61.7,55.0,2821,5.84,5.82,3.6,485,235225
487,0,Very Good,E,SI1,63.2,58.0,2821,5.76,5.7,3.62,486,236196
488,0,Premium,E,VS1,60.8,60.0,2822,5.74,5.71,3.48,487,237169
489,0,Premium,E,VS2,60.3,59.0,2822,5.84,5.8,3.51,488,238144
490,0,Premium,E,VS2,60.9,60.0,2822,5.8,5.76,3.52,489,239121
491,0,Premium,E,VS2,62.4,59.0,2822,5.77,5.7,3.58,490,240100
492,0,Premium,E,VS2,60.2,60.0,2822,5.73,5.7,3.44,491,241081
493,0,Ideal,F,VVS2,62.0,55.0,2822,5.37,5.4,3.34,492,242064
494,0,Ideal,I,VVS1,60.8,57.0,2822,5.85,5.89,3.57,493,243049
495,0,Ideal,F,SI1,62.1,55.0,2822,5.75,5.78,3.58,494,244036
496,0,Premium,D,SI1,62.7,60.0,2822,5.71,5.67,3.57,495,245025
497,0,Premium,D,SI1,61.3,58.0,2822,5.75,5.73,3.52,496,246016
498,0,Premium,D,SI1,60.2,60.0,2822,5.82,5.75,3.48,497,247009
499,0,Ideal,D,SI1,60.7,56.0,2822,5.75,5.72,3.48,498,248004
500,0,Good,J,VS2,64.0,61.0,2822,6.04,6.03,3.86,499,249001
501,0,Ideal,D,SI1,60.2,56.0,2822,5.86,5.83,3.52,500,250000
502,0,Premium,E,VS2,61.5,59.0,2822,5.73,5.68,3.51,501,251001
503,0,Premium,E,VS2,62.6,56.0,2822,5.71,5.66,3.56,502,252004
504,0,Ideal,D,SI1,59.7,58.0,2822,5.82,5.77,3.46,503,253009
505,0,Good,E,SI1,61.4,64.0,2822,5.71,5.66,3.49,504,254016
506,0,Ideal,D,SI1,62.5,57.0,2822,5.62,5.59,3.51,505,255025
507,0,Ideal,D,SI1,61.8,56.0,2822,5.73,5.63,3.51,506,256036
508,0,Premium,E,VS2,60.7,62.0,2822,5.72,5.68,3.46,507,257049
509,0,Premium,F,VS2,60.6,58.0,2822,5.8,5.72,3.49,508,258064
510,0,Ideal,D,SI1,61.4,54.0,2822,5.75,5.71,3.52,509,259081
511,0,Very Good,D,SI2,62.8,59.0,2823,5.86,5.9,3.69,510,260100
512,0,Good,I,SI1,63.8,57.0,2823,6.06,6.13,3.89,511,261121
513,0,Premium,E,VS2,62.3,58.0,2823,5.71,5.66,3.54,512,262144
514,0,Ideal,E,VVS2,61.3,54.0,2823,5.51,5.59,3.4,513,263169
515,0,Fair,H,SI2,65.8,54.0,2823,6.05,5.98,3.96,514,264196
516,0,Ideal,E,SI1,60.5,56.0,2823,5.77,5.73,3.47,515,265225
517,0,Premium,D,VS2,61.2,59.0,2824,5.74,5.69,3.5,516,266256
518,0,Ideal,I,VVS2,62.1,57.0,2824,5.84,5.86,3.63,517,267289
519,0,Good,E,VS1,63.1,58.0,2824,5.73,5.75,3.62,518,268324
520,0,Ideal,F,SI2,62.4,54.0,2824,6.02,5.97,3.74,519,269361
521,0,Premium,E,SI2,60.8,60.0,2824,6.05,6.03,3.67,520,270400
522,0,Premium,G,VS1,62.2,59.0,2825,5.73,5.66,3.54,521,271441
523,0,Premium,H,SI1,60.0,59.0,2825,6.08,6.05,3.64,522,272484
524,0,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58,523,273529
525,0,Premium,H,SI1,62.5,59.0,2825,6.02,5.95,3.74,524,274576
526,1,Premium,J,I1,60.2,61.0,2825,6.9,6.83,4.13,525,275625
527,0,Fair,H,SI2,61.3,67.0,2825,6.24,6.19,3.81,526,276676
528,0,Premium,E,VS1,62.6,60.0,2826,5.75,5.68,3.58,527,277729
529,0,Good,E,VS1,57.2,59.0,2826,5.94,5.88,3.38,528,278784
530,0,Premium,I,SI2,62.2,59.0,2826,6.11,6.07,3.79,529,279841
531,0,Premium,E,VS1,62.2,58.0,2826,5.66,5.6,3.5,530,280900
532,0,Very Good,D,VS2,63.3,56.0,2826,5.6,5.58,3.54,531,281961
533,0,Premium,E,VS1,59.4,61.0,2826,5.78,5.74,3.42,532,283024
534,0,Very Good,I,SI2,63.5,56.0,2826,6.17,6.07,3.88,533,284089
535,0,Premium,F,SI1,60.8,60.0,2826,5.97,5.94,3.62,534,285156
536,0,Ideal,F,I1,60.7,55.0,2826,6.41,6.37,3.88,535,286225
537,0,Very Good,D,SI1,62.3,59.0,2827,5.67,5.7,3.54,536,287296
538,0,Good,D,VS2,64.0,54.0,2827,5.68,5.7,3.64,537,288369
539,0,Premium,H,VVS2,62.6,58.0,2827,5.96,5.9,3.71,538,289444
540,0,Ideal,H,VVS1,61.6,57.0,2827,5.69,5.74,3.52,539,290521
541,0,Ideal,H,VVS1,62.3,55.0,2827,5.66,5.7,3.54,540,291600
542,0,Ideal,D,SI2,60.6,57.0,2828,5.74,5.77,3.49,541,292681
543,1,Premium,H,SI2,61.6,61.0,2828,6.39,6.31,3.91,542,293764
544,0,Premium,F,VS1,62.2,58.0,2829,5.75,5.7,3.56,543,294849
545,0,Good,E,SI2,63.7,54.0,2829,5.91,5.87,3.75,544,295936
546,0,Ideal,E,VVS1,62.0,56.0,2829,5.36,5.38,3.33,545,297025
547,0,Ideal,F,VS1,61.7,57.0,2829,5.77,5.74,3.55,546,298116
548,0,Premium,E,SI2,61.9,57.0,2829,5.88,5.82,3.62,547,299209
549,0,Premium,E,SI2,60.2,57.0,2829,6.05,6.01,3.63,548,300304
550,0,Very Good,E,VS2,62.7,59.0,2830,5.65,5.7,3.56,549,301401
551,0,Very Good,H,SI1,61.7,56.0,2830,5.84,5.89,3.62,550,302500
552,0,Ideal,F,I1,60.7,56.0,2830,6.41,6.43,3.9,551,303601
553,0,Ideal,F,VVS1,60.9,57.0,2830,5.23,5.29,3.19,552,304704
554,0,Ideal,F,VVS1,61.8,57.0,2830,5.16,5.19,3.2,553,305809
555,0,Ideal,I,VS2,62.1,54.4,2830,5.94,5.99,3.7,554,306916
556,0,Premium,G,SI1,60.6,62.0,2830,6.21,6.13,3.74,555,308025
557,0,Very Good,E,SI2,60.8,60.0,2831,5.89,5.98,3.61,556,309136
558,0,Ideal,E,SI1,62.3,57.0,2831,5.7,5.76,3.57,557,310249
559,0,Ideal,E,SI1,61.4,57.0,2831,5.82,5.87,3.59,558,311364
560,0,Premium,E,SI1,62.1,58.0,2831,5.73,5.76,3.57,559,312481
561,0,Ideal,G,SI1,61.8,56.0,2831,5.93,5.91,3.66,560,313600
562,0,Very Good,F,VS2,62.5,58.0,2832,5.71,5.75,3.58,561,314721
563,0,Very Good,I,SI2,62.8,61.0,2832,6.15,6.18,3.87,562,315844
564,0,Premium,G,VVS2,62.1,57.0,2832,5.75,5.65,3.54,563,316969
565,0,Premium,G,SI1,63.0,60.0,2832,5.87,5.81,3.68,564,318096
566,0,Ideal,H,SI1,62.5,57.0,2832,5.91,5.97,3.71,565,319225
567,0,Premium,F,VS1,62.2,58.0,2832,5.72,5.66,3.54,566,320356
568,0,Good,J,SI1,64.3,63.0,2832,6.05,6.01,3.88,567,321489
569,0,Very Good,I,VS2,62.0,58.0,2833,5.86,5.95,3.66,568,322624
570,0,Very Good,E,IF,61.0,59.0,2833,5.28,5.34,3.24,569,323761
571,0,Very Good,D,VS2,59.6,61.0,2833,5.77,5.8,3.45,570,324900
572,0,Ideal,D,VS2,61.0,57.0,2833,5.74,5.76,3.51,571,326041
573,0,Ideal,F,VVS2,61.7,55.0,2833,5.45,5.48,3.37,572,327184
574,0,Ideal,H,SI2,62.5,57.0,2833,6.02,6.07,3.78,573,328329
575,0,Ideal,F,SI1,60.7,57.0,2833,5.73,5.75,3.49,574,329476
576,0,Ideal,G,VS2,62.2,56.0,2834,5.94,5.87,3.67,575,330625
577,0,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7,576,331776
578,0,Very Good,D,VVS1,59.9,58.0,2834,5.16,5.19,3.1,577,332929
579,0,Ideal,F,VVS1,61.4,57.0,2834,5.2,5.23,3.2,578,334084
580,0,Ideal,I,VS2,61.8,55.0,2834,5.92,5.95,3.67,579,335241
581,0,Very Good,J,SI1,63.4,54.0,2834,6.17,6.14,3.9,580,336400
582,0,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94,581,337561
583,0,Ideal,E,SI2,60.7,55.0,2834,6.01,5.95,3.63,582,338724
584,0,Ideal,F,VS1,61.2,56.0,2835,5.89,5.81,3.58,583,339889
585,0,Ideal,F,VVS2,61.9,57.0,2835,5.47,5.51,3.4,584,341056
586,0,Ideal,E,VS2,61.5,54.0,2835,5.7,5.75,3.52,585,342225
587,0,Ideal,E,VS2,62.8,57.0,2835,5.71,5.73,3.59,586,343396
588,0,Ideal,E,SI1,61.0,57.0,2835,5.78,5.8,3.53,587,344569
589,0,Premium,F,VS2,59.6,59.0,2835,6.04,5.94,3.57,588,345744
590,0,Very Good,H,SI1,60.7,56.0,2836,6.04,6.06,3.67,589,346921
591,0,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53,590,348100
592,0,Premium,E,VS1,62.6,59.0,2837,5.69,5.66,3.55,591,349281
593,0,Ideal,E,VS1,61.8,56.0,2837,5.74,5.69,3.53,592,350464
594,0,Ideal,F,SI1,59.8,53.0,2838,5.86,5.82,3.49,593,351649
595,0,Very Good,H,SI1,60.9,55.0,2838,5.92,5.94,3.61,594,352836
596,0,Fair,F,SI1,64.9,58.0,2838,5.83,5.79,3.77,595,354025
597,0,Premium,F,VS1,58.8,60.0,2838,5.91,5.89,3.47,596,355216
598,0,Premium,F,VS2,62.3,58.0,2838,5.72,5.64,3.54,597,356409
599,0,Premium,F,VS2,61.7,58.0,2838,5.69,5.63,3.49,598,357604
600,0,Premium,G,VS1,62.6,55.0,2838,5.73,5.64,3.56,599,358801
601,0,Premium,F,VS2,59.4,61.0,2838,5.83,5.79,3.45,600,360000
602,0,Very Good,E,SI1,63.5,59.0,2838,5.53,5.49,3.5,601,361201
603,0,Premium,F,VS2,60.9,61.0,2838,5.71,5.66,3.46,602,362404
604,0,Premium,F,VS2,59.5,58.0,2838,5.85,5.75,3.45,603,363609
605,0,Premium,G,VS1,63.0,60.0,2838,5.64,5.57,3.53,604,364816
606,0,Very Good,E,SI1,60.0,57.0,2839,5.85,5.89,3.52,605,366025
607,0,Ideal,F,VS1,61.5,57.0,2839,5.74,5.71,3.52,606,367236
608,0,Ideal,F,VS1,61.6,54.0,2839,5.75,5.72,3.53,607,368449
609,0,Ideal,F,VS1,62.1,55.0,2839,5.82,5.68,3.57,608,369664
610,0,Premium,F,VS1,59.1,61.0,2839,5.84,5.81,3.44,609,370881
611,0,Premium,F,VS1,59.0,60.0,2839,5.82,5.8,3.43,610,372100
612,0,Premium,F,VS1,60.5,58.0,2839,5.75,5.72,3.47,611,373321
613,0,Ideal,F,VS1,62.4,53.0,2839,5.73,5.71,3.57,612,374544
614,0,Ideal,G,VS2,61.8,54.0,2839,5.8,5.82,3.59,613,375769
615,0,Ideal,E,VS2,62.1,54.0,2839,5.69,5.72,3.54,614,376996
616,0,Ideal,G,VS1,61.3,57.0,2839,5.71,5.74,3.51,615,378225
617,0,Premium,G,VVS2,60.3,58.0,2839,5.82,5.78,3.5,616,379456
618,0,Premium,F,VS1,59.2,58.0,2839,5.87,5.82,3.46,617,380689
619,0,Premium,G,VS2,59.3,62.0,2839,6.09,6.01,3.59,618,381924
620,0,Premium,F,VS1,62.7,59.0,2839,5.7,5.62,3.55,619,383161
621,0,Very Good,H,VS1,61.0,60.0,2840,5.9,5.87,3.59,620,384400
622,0,Very Good,F,SI2,59.8,56.0,2840,5.85,5.92,3.52,621,385641
623,0,Ideal,F,SI1,61.0,56.0,2840,5.75,5.8,3.52,622,386884
624,0,Premium,F,VS2,59.3,56.0,2840,5.88,5.82,3.47,623,388129
625,0,Ideal,D,SI2,61.9,56.0,2840,6.27,6.2,3.86,624,389376
626,0,Premium,F,SI2,61.4,59.0,2840,6.08,6.04,3.72,625,390625
627,0,Premium,H,VVS1,59.2,60.0,2840,5.87,5.78,3.45,626,391876
628,0,Premium,F,VS2,60.3,59.0,2841,5.9,5.87,3.55,627,393129
629,0,Very Good,D,VS1,63.4,55.0,2841,5.69,5.61,3.58,628,394384
630,0,Very Good,D,SI1,63.9,57.0,2841,5.66,5.71,3.63,629,395641
631,0,Ideal,F,SI2,61.7,53.0,2841,6.0,6.12,3.74,630,396900
632,0,Ideal,F,SI2,62.3,56.0,2841,5.96,6.02,3.73,631,398161
633,0,Very Good,F,SI2,59.7,57.0,2841,6.12,6.14,3.66,632,399424
634,0,Ideal,F,VVS1,61.2,56.0,2841,5.19,5.21,3.18,633,400689
635,1,Premium,F,I1,58.9,60.0,2841,6.6,6.55,3.87,634,401956
636,0,Fair,G,SI1,66.7,56.0,2841,6.16,6.03,4.06,635,403225
637,0,Ideal,D,SI1,61.4,57.0,2841,5.76,5.8,3.55,636,404496
638,0,Premium,F,VS2,59.9,59.0,2841,5.87,5.77,3.5,637,405769
639,0,Premium,G,VS1,61.4,58.0,2841,5.82,5.77,3.56,638,407044
640,0,Ideal,I,VS1,62.6,54.0,2842,5.92,5.96,3.72,639,408321
641,0,Premium,F,VS2,58.7,61.0,2842,5.8,5.72,3.38,640,409600
642,0,Very Good,E,VS2,60.2,62.0,2843,5.71,5.75,3.45,641,410881
643,0,Very Good,E,VS2,62.7,58.0,2843,5.65,5.67,3.55,642,412164
644,0,Very Good,E,VS2,59.4,58.0,2843,5.76,5.82,3.44,643,413449
645,0,Very Good,F,SI2,63.2,58.0,2843,5.91,5.92,3.74,644,414736
646,0,Very Good,D,SI1,61.5,58.0,2843,5.73,5.79,3.54,645,416025
647,0,Ideal,G,VVS2,61.3,57.0,2843,5.81,5.84,3.57,646,417316
648,0,Very Good,F,VS1,61.8,59.0,2843,5.73,5.79,3.56,647,418609
649,0,Ideal,E,VS2,62.0,57.0,2843,5.71,5.74,3.55,648,419904
650,0,Ideal,F,SI2,62.1,57.0,2843,5.91,5.95,3.68,649,421201
651,0,Ideal,G,VVS2,60.7,57.0,2843,5.81,5.78,3.52,650,422500
652,0,Very Good,E,SI1,57.7,61.0,2844,5.92,5.96,3.43,651,423801
653,0,Very Good,E,VS1,62.0,59.0,2844,5.65,5.68,3.51,652,425104
654,1,Ideal,I,I1,61.5,57.0,2844,6.45,6.46,3.97,653,426409
655,1,Good,I,I1,63.1,57.0,2844,6.35,6.39,4.02,654,427716
656,0,Ideal,H,VS2,62.5,57.0,2844,5.91,5.93,3.7,655,429025
657,0,Very Good,E,VS2,61.8,59.0,2845,5.65,5.68,3.5,656,430336
